UniqueCount	AmbigCount
0	0
0	10
0	8
0	0
0	1
0	0
0	0
0	443
0	0
12	25
0	123
0	0
4	14
0	1
0	0
0	2
0	0
0	0
0	2
2	14
0	71
0	0
0	0
3	7
0	0
0	71
0	0
0	0
0	0
0	0
3	35
0	0
0	1
0	774
0	20
0	0
0	4005
0	1
0	415
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1815
0	1816
10	1047
16	0
1	59
1	119
11	556
10	670
10	164
3	101
0	52
16	120
2	0
0	0
2	0
0	2
0	0
20	876
12	14
1	0
0	17
2523	739
4	448
6	417
5	77
391	355
0	73
5	798
0	0
0	0
0	8399
0	0
0	0
0	0
0	7
0	7
0	5
0	4
0	0
0	1
0	0
0	0
0	0
0	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	714
1	6564
0	0
0	0
0	0
0	17069
0	0
1	2
0	0
14	355
0	0
0	0
1	70
0	0
6	198
0	85
1	156
12	417
4	4
4	4
0	0
0	2
0	0
1	17
0	0
0	1673
2	8307
10	6883
11	3135
0	7214
4	5099
80	73
0	73
0	0
0	0
0	103
0	100
0	88
0	91
0	88
0	151
0	166
0	151
0	100
0	152
0	149
0	99
0	15
0	21
0	23
0	8
0	20
0	0
0	0
0	0
2	88
3	42
399	113
0	91
9	250
1	20
0	0
117	580
0	566
2	484
0	379
0	478
0	409
1	235
1	23
0	5
2	22
0	7
0	68
0	13
6	568
0	161
33	568
0	75
1	44
29	64
0	49
0	0
0	245
0	0
0	0
0	0
0	0
0	0
2	2
0	1
0	1
0	1
0	0
0	0
0	9
0	318
0	3
0	0
5	56
0	0
0	5
1	7
0	0
0	0
0	0
0	0
1	0
0	30
0	0
0	8
0	1202
1	1202
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1291
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	185
0	0
0	0
0	0
0	0
0	0
0	0
7	97
0	0
0	802
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	0
0	179
0	36
37	942
0	944
0	178
0	195
2	77
0	0
0	0
0	0
0	0
0	3
0	3
0	1
0	1
0	0
0	0
0	1
4	1
397	34
0	34
1	0
0	0
1	18
4	18
1	117
1	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	8
0	8
0	4
0	5
0	5
0	1
1	0
0	0
0	803
1	203
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
730	398
2	398
0	198
0	0
1	6
0	0
0	0
67	755
0	0
0	914
103	1430
0	220
0	1007
0	574
1	571
0	564
86	56
0	55
0	2
0	2
0	96
0	263
0	274
0	267
0	152
17	267
0	26
0	125
4	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	908
0	19151
0	3802
0	3322
0	29245
0	38510
0	38872
1	33843
6	1511
0	245
0	195
73	1715
11	167
5	192
0	0
0	1
2	4
0	123
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	279
0	0
0	0
0	393
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	784
0	0
0	62
0	0
0	0
1	0
2	40
0	2
6	14
11	206
0	0
0	0
0	0
2	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	39
0	108
0	0
2	18
0	0
0	0
0	0
0	0
0	0
0	0
0	1974
0	0
0	80
0	0
0	2
0	0
1	151
0	0
0	2455
0	2455
1	1111
1	82
7	37
9	368
6	325
1	301
4	52
0	15
8	242
5	161
0	14
6	1
8	0
5	24
49	7744
130	5436
40	399
2	8038
0	8038
23	7401
0	55
0	0
0	2
0	3
0	2
0	2
0	1
0	1
0	1
0	1
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	111
0	0
0	0
0	0
1	0
1	0
0	0
0	20
0	0
0	0
0	4043
0	0
0	3
0	16
1	5
0	0
0	38
0	0
0	0
0	0
15	2229
0	183
0	4
0	0
0	0
0	0
0	0
0	0
0	13
0	0
327	106
6	291
5	95
1	329
3	0
0	1
1	2
0	2
0	0
0	0
0	8
5	15
0	82
0	79
0	12
3	13
0	76
0	49
0	7
0	44
5	1
0	1
0	1
1	0
0	0
0	602
0	647
0	95
1	84
1	114
0	74
0	44
773	118
2	23
0	360
0	381
0	283
0	430
0	32
11	138
1	34
13	0
149	14573
1	2031
0	257
0	255
0	1063
0	14847
0	15218
0	14985
1	132
6	82
7	123
26	1627
27	1906
0	15035
11	291
6	80
9	4023
0	7620
2	269
0	1058
0	977
45	1
0	0
0	0
22	572
0	0
9	92
21	148
0	140
0	0
0	565
0	0
1	0
52	60
145	92
0	0
57	1030
40	845
0	60
399	545
8	191
0	245
2	347
0	329
0	80
0	359
0	11
2	1
38	56
0	20
1	17
11	200
0	35
0	0
13	305
0	20
0	18
0	18
0	14
1	14
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	257
0	153
0	44
9	287
8	181
5	61
1	179
0	0
0	0
0	10
47	75
0	7110
0	7142
15	925
1	761
0	744
0	347
0	311
0	245
47	0
154	1234
4273	1257
5	325
0	212
0	0
0	143
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
915	931
54	826
0	134
0	6
23	22
397	3128
3	1571
24	3078
1	201
0	263
1	708
2	29
5	1147
0	349
1	184
0	60
0	0
159	47
8	28
0	23
0	3
1	1
0	24
2	37
0	53
0	52
0	58
0	81
6	78
17	421
0	77
0	0
0	4
0	2
0	0
0	1004
0	1041
0	540
3	548
2	111
0	84
0	26
30	33
1	0
0	0
17	45
0	1
0	44
8	91
86	486
36	1136
0	471
5	456
10	38
0	145
17	258
370	117
2	102
6	0
0	8
0	1099
3	1080
10	66
3	15
1	239
0	6
1	325
0	249
0	118
21	32
0	274
0	19
28	167
0	160
1	59
0	30
0	39
7	141
0	19
0	18
0	18
0	19
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	536
0	0
1	997
8	1311
0	478
30	425
1	175
0	745
936	418
10	66
24	202
0	244
0	197
1	71
1	105
0	0
0	0
0	0
0	0
0	71
1	19
0	3
0	4
0	12
0	0
0	0
0	4297
21	4297
20	1422
1	212
3	265
0	292
0	225
0	155
0	0
6	1
13	30
0	1494
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	12
0	0
0	16
419	687
8	16
30	512
0	565
0	662
0	476
0	244
0	508
0	373
1	380
0	373
0	64
0	0
0	0
1	0
2226	36
9	36
28	592
24	679
0	466
2	442
3	651
1	146
6	377
0	1876
0	1903
0	569
0	397
2	42
0	50
15	33
13	19
8	55
4	37
0	0
0	0
0	0
0	0
0	4
0	0
0	46
0	46
0	45
0	46
4	43
22	61
0	61
0	35
7	10
2	1
0	14
29	19
1	18
0	19
2	188
0	263
10	18
0	136
13	74
3	408
13	329
1	35
21	41
0	315
0	328
1	115
0	0
1	127
0	0
0	0
0	0
0	0
205	887
34	1232
0	857
95	830
0	308
11	621
0	409
0	10
247	3490
25	3348
1	174
0	401
0	471
61	310
3	294
0	72
0	14
0	18
1	20
1	13
0	9
1	15
0	8
0	7
4	0
0	0
0	21
0	18
0	21
0	2
0	8
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	4
0	6
0	3
0	4
0	0
0	0
0	437
0	437
0	0
0	581
0	0
0	0
18	631
0	38
0	277
1	480
28	0
0	0
0	79
0	0
1	0
1	0
0	0
0	0
0	546
42	4894
3	4401
7	4449
4	4514
2	2885
1	2680
3	60
0	4
0	27
2	22
0	0
0	0
0	5
0	5
12	628
0	628
1	402
0	156
126	673
6	0
1390	1608
2	784
19	79
2	341
3	0
0	6
254	37
27	43
0	0
0	0
0	0
0	0
0	0
0	0
1	1584
0	1568
2	16
0	339
0	1243
0	1173
0	1158
0	1314
0	1243
0	82
0	39
1	11
0	110
0	85
0	243
5	15
11	93
0	90
0	0
0	1
0	1
0	1
0	0
0	0
1	0
0	110
2	112
1	2
5	2516
64	148
6	575
814	550
0	143
26	0
0	3
0	2
0	69
0	3
0	69
0	8
0	8
0	5
0	15
0	15
14	15
24	24
1	14
1	10
1	10
0	2
0	2
1791	1891
0	2
0	110
26	1779
0	0
527	248
3	236
1	12
2	0
6	166
0	2
0	261
1	257
11	24
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	164
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	406
6	236
24	276
15	108
0	185
0	255
10	103
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	1411
1	1431
28	103
0	171
0	27
1	184
0	167
2	72
0	0
4	3
359	0
0	0
0	0
0	0
0	3081
0	0
0	25
0	0
0	0
0	0
0	10
2	20
0	5
0	3
35	23
0	1
0	9
0	7
10	35
3	0
2	0
0	0
3	0
6	0
9	0
94	1266
0	1114
4	536
2	443
0	173
0	150
1	136
2	116
0	3
0	720
0	0
0	0
0	0
1	1
0	58
2	1761
24	442
0	356
0	1789
0	1140
0	1094
0	244
5	595
7	148
3	1
1	0
4	1
0	0
2	3
0	3
0	104
0	97
0	76
1	81
0	76
0	85
0	80
0	35
0	29
0	13
0	24
2	17
0	18
0	59
0	90
4	385
0	387
0	328
7	238
1	91
0	29
1	12
6	348
1	3
2	352
3	6
7	11
17	389
6	389
1	38
0	29
2	80
0	81
2	23
0	0
0	0
0	0
1	3
0	675
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2868
0	0
0	0
0	0
0	43
0	0
5	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	480
9	472
4	53
0	53
0	336
2	18
18	261
4	103
0	72
0	178
0	4779
0	0
1	80
0	0
69	15
1	15
0	5
0	5
0	5
0	5
0	7
0	3
0	2
0	340
0	31
0	0
0	0
0	0
0	0
0	57
0	0
0	2
0	2
2	0
2	166
0	0
0	2
0	0
2	9279
1	3
0	0
0	0
0	0
0	0
970	833
3	727
0	179
0	140
8	0
0	0
0	45
0	50
3	50
0	475
0	0
0	0
0	0
0	0
2	15249
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	30
0	0
0	0
0	0
0	0
9	832
0	0
0	0
0	0
0	0
1	0
1	1
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	1
0	0
17	0
0	0
1	0
72	5828
0	5412
0	6691
412	6431
0	6377
4	3075
1	2221
40	2244
26	485
84	1460
4	0
12	16
0	4
0	0
0	0
0	0
0	0
0	12
0	12
0	11
0	12
0	0
0	0
0	0
0	2
0	3
0	0
0	0
0	0
0	24
0	4
0	1
0	0
0	0
0	0
0	0
0	859
0	20
0	20
0	1
1	3
0	1685
0	2587
0	0
2	2154
0	3093
0	2026
6	3036
0	447
0	1998
2	97
0	622
0	2786
6	147
0	1417
7	563
3	0
611	2264
0	1309
0	274
0	37
1	44
0	222
14	2983
3	2154
19	2154
0	251
0	357
1	497
12	74
16	245
130	192
4	306
0	221
0	0
0	0
2	981
19	1007
0	421
0	149
0	89
8	506
5	494
3	0
3	0
0	1251
3	156
0	149
0	107
3	79
0	87
37	140
0	86
2	37
24	298
26	227
0	191
3	49
1	121
0	26
1	87
0	0
0	0
116	246
1	95
4	51
0	18
0	23
0	16
5	169
0	148
0	52
19	154
0	8
0	29
1	19
0	0
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	70
0	68
1	12
0	13
2	7
0	6
1	4
0	2
0	2
13	69
422	120
0	132
0	60
1	53
0	17
22	28
4	56
0	61
1	30
1	1222
0	0
0	0
2	1534
13	618
2	518
0	240
1	14
0	154
0	0
0	0
0	9
0	2
0	0
0	62
4550	1216
122	183
8	1033
0	38
0	23
0	23
0	1
0	2
0	0
0	0
0	0
0	0
5	105
0	32
0	0
0	1
0	1
0	1
1	1
407	128
0	16
1	43
2	0
1227	181
0	181
13	3
3	5
23	8
0	0
50	1726
33	3289
0	3291
93	220
0	1183
13	552
2	131
8	13
3	90
8	620
0	271
1	263
4	436
0	252
1	171
4	0
7	58
5	0
1	0
13	0
3542	4038
0	2014
104	576
322	2273
3	462
1	610
4	579
0	337
10	17
1	226
307	262
15	14
9	37
13	287
1025	2238
27	783
0	500
122	946
7	415
1	296
0	398
0	479
0	1159
10	1142
0	247
0	338
3	246
1	87
13	0
0	266
1	5
0	3
0	4
0	2
0	0
1	0
0	0
0	0
226	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1284
0	200
0	0
45	17
0	2
4	4750
0	3403
0	0
0	0
0	0
0	0
0	0
0	0
0	1007
0	0
0	0
2	63
1	62
0	57
0	5
0	1
0	1
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	4
0	4
0	4
0	4
0	0
208	45
2	14
0	14
0	178
4	103
0	110
0	37
0	51
1	59
3	14
0	28
0	47
1	40
117	100
23	475
0	0
0	0
0	0
4	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	182
0	235
0	230
1	254
0	41
4	39
0	20
14	72
11	18
1	91
32	89
64	143
4	23
0	1
1	247
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
77	424
1681	2535
0	1054
0	2184
0	1817
9	2295
4	357
23	462
110	848
20	1833
0	1809
2	1529
30	285
0	621
0	503
75	1389
7	305
1	292
8	247
0	255
2	234
0	59
7	162
4	83
9	83
3	77
11	14
9	394
1	238
0	86
0	73
0	292
0	80
15	248
0	50
112	210
0	159
0	17
0	23
2	21
0	0
0	0
0	0
0	13
168	152
0	138
0	107
0	61
0	11
0	8
0	5
1	86
0	2
338	77
0	0
0	0
0	385
0	141
0	1
0	1
0	0
0	0
0	0
2	190
2	184
0	106
0	0
1	69
0	532
0	162
1	19
0	27
0	52
2	414
1183	1962
56	248
31	46
0	824
99	571
0	237
0	0
89	2554
2	2339
23	2468
1	2257
122	166
2	0
536	444
1	379
12	69
0	5
2	55
0	55
3	43
6	49
9	113
0	260
0	296
2	299
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
3	31
0	24
0	7
0	5
0	5
0	2
0	332
0	332
0	4
0	2
1	45
0	2
1	2
0	2
0	3
0	5
0	4
0	1
11	10
0	0
103	706
0	659
6	499
0	41
1	7
0	1
0	1
0	146
0	0
0	0
0	0
0	0
0	0
1097	0
29	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	125
519	630
0	356
5	248
0	0
22	61
0	0
0	99
0	647
0	83
0	96
6	77
68	1016
0	84
0	139
0	81
0	237
0	171
0	236
0	99
0	201
0	202
0	0
0	0
0	0
0	0
9	0
3178	59
1	40
5	66
7	6
6	0
1344	131
0	46
2	0
7	20
3	0
0	85
0	13
0	13
0	1
1	629
0	0
90	1036
0	344
10	344
9	22
1	10
0	99
0	93
0	31
2	72
1	118
2	6
7	15
82	358
0	62
0	62
0	49
13	30
0	8
0	2462
749	600
24	25
0	63
4	0
0	323
0	262
3	378
1	18
0	52
0	133
0	0
0	258
0	2282
0	2216
2	0
0	184
0	26
0	156
0	127
1	12
0	3
0	33
0	8
0	27
0	13
0	16
0	21
273	82
0	32
0	80
0	78
0	15
3	6
22	297
0	28
0	271
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	9251
3	8
0	1
21	2
0	2
0	0
0	0
0	0
0	1003
0	0
0	0
0	0
0	0
1	0
0	0
2	3551
0	3
0	2
3	2
0	0
0	530
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	6
0	0
0	0
0	1
0	0
0	16
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
1	2595
0	0
0	2978
6	458
14	2200
2	2200
0	1390
447	1390
8	2134
0	2135
1	0
34	0
0	2
0	2
2	395
0	2295
2	2287
0	2271
0	262
7	34
0	0
0	0
0	0
2	2
0	2
0	0
4	3
12	123
0	106
0	79
104	395
3	138
2	1447
3	228
1	154
0	1399
0	254
12	64
6	720
11	609
0	144
0	164
0	71
1	9
0	0
28	3758
0	2100
0	2915
0	875
0	3177
0	3141
9	795
0	1470
4	1467
0	2
1	0
0	0
2	1
0	0
0	0
0	217
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	671
0	4
0	8
0	2
0	1
0	4
0	7
0	1
0	8
0	0
0	1
3	0
0	1
0	0
0	0
1	1
0	1
0	0
4	0
16	336
33	166
0	342
0	98
4	16
1	39
5	0
0	0
0	0
0	0
1017	132
3	132
1	65
0	0
0	0
0	571
0	0
0	0
0	0
1	363
3	292
6	76
0	262
0	1081
460	1132
1	210
4	311
0	331
9	1
19	5
0	281
19	280
0	55
0	39
0	0
0	0
0	4
0	2
1	4
0	0
0	33
0	281
0	101
3	27
0	274
119	65
0	64
0	24
15	1157
1591	891
0	480
21	326
3	39
4	0
0	0
0	5061
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	1
2	4
0	4
377	5433
0	5417
0	1622
0	1495
0	1075
0	605
0	11
2	124
0	329
7	195
0	297
9	124
597	862
31	144
26	362
0	27
0	859
0	57
0	0
0	0
0	0
0	0
0	0
0	39
0	0
0	3
0	0
0	101
0	0
0	0
0	0
0	9
0	36
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	54
35	858
0	850
0	858
0	288
5	254
1	260
0	116
3	66
5	61
25	30
20	0
9	6
3	0
7	0
11	0
9	10
0	10
0	9
1025	398
0	398
1	1526
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2399
0	0
1	272
23	272
1	247
0	48
0	85
2	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	266
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	32
0	0
0	0
0	0
1	1
130	30
0	30
0	22
0	12
0	16
0	14
0	3
0	2
2	3
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
139	0
0	0
0	60
0	2
0	0
0	0
0	22
0	0
0	0
775	735
3	47
0	91
2	736
0	187
0	146
2	27395
0	26415
0	26332
0	27282
0	27199
3	27103
10	27312
74	13342
14	1293
0	4711
0	2591
26	1221
75	7021
0	856
3	3001
30	2677
0	1318
5	231
0	209
3	0
0	0
0	114
0	705
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	595
0	595
0	0
0	0
62	0
0	0
1	885
0	1164
1	0
214	0
0	0
39	224
0	16
0	16
3	5
0	133
0	69
0	175
0	119
0	0
0	0
679	0
51	1
0	966
0	107
3	167
3	413
2	517
0	787
0	949
1	917
14	730
5	129
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
729	4668
7	4467
2	1465
3	625
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	1
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	79
7	80
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11530
3	11426
0	11582
0	3297
0	6043
0	5942
16	5722
3	5825
0	318
2	464
0	465
4	289
1	629
8	483
1	496
0	526
0	346
0	248
0	346
28	136
1	347
0	242
4	31
314	1317
65	1317
0	76
19	602
0	0
1	168
2	168
0	0
0	0
1	7
1561	11080
769	10941
8	10519
0	0
115	2428
77	1843
6	2428
0	635
9	788
4	150
0	51
56	161
0	89
18	77
0	77
0	149
3	125
0	12
0	0
5	0
23	6688
137	5967
22	6440
264	6863
19	462
3	875
1	695
4	679
0	103
0	199
6	16
0	0
0	0
0	0
0	0
0	0
0	49
0	90
0	93
3	82
0	22
0	8
0	4
1	14
1	3
0	11
0	12
16	2316
14	2225
0	267
0	0
0	0
0	0
0	0
0	0
225	365
0	363
0	125
22	416
2	14
0	12
0	5
5	956
480	157
0	128
2	39
0	72
0	72
0	72
0	1
0	5
0	5
2	1169
0	5
0	5
0	1
0	2
2	485
23	476
0	449
0	457
0	422
2	113
0	104
0	18
0	0
5	153
9	158
1	159
5	25
0	302
0	313
2	301
2	55
0	118
0	59
1	17
0	39
2	32
7	10
0	19
1	17
0	14
0	2
0	15
0	3
0	2
0	7
0	7
15	694
0	31
0	7
0	19
0	297
0	62
0	40
12	6
3	452
7	241
0	64
56	59
7	21
0	38
2	62
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
3	3
0	3
1	1
88	0
0	0
0	0
16	2266
101	2193
18	1606
0	2265
12	324
6	147
1	493
0	384
19	20
2	2474
0	2599
8	2389
3	245
0	2295
9	139
4	56
0	21
0	205
2	321
6	326
0	332
0	118
0	54
0	175
1	181
0	212
11	276
0	272
0	26
5	212
0	68
2	62
0	919
2	1324
26	1340
14	1305
2	1300
36	1342
0	1331
1	271
4	182
8	84
0	42
51	128
1	173
2	547
6	582
16	586
3	550
0	191
16	80
1	9
14	253
2	122
0	166
0	85
0	123
0	126
3	22
4	18
2	2
0	54
15	51
0	1
0	719
4	147
0	292
1	640
13	239
0	578
0	323
2	310
0	236
0	188
0	141
4	192
9	92
0	207
0	208
44	166
2	2375
5	2295
0	1709
3	1359
34	840
1	552
2	486
0	437
0	0
0	0
0	0
0	0
83	246
0	88
0	104
0	237
0	241
0	109
0	222
0	35
0	23
0	0
4	18
2	29
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	660
0	660
27	639
0	644
12	652
2	205
11	391
0	255
0	387
1	310
1	61
0	65
0	77
4	39
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	75
0	0
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	75
3	18
0	22
0	35
0	22
0	1
0	0
14	698
0	737
0	171
0	248
2	316
0	271
0	252
0	300
9	106
4	276
8	193
3	282
24	217
0	0
0	0
0	0
23	746
2	748
10	658
2	658
0	78
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
4	138
0	25
7	136
0	16
0	0
0	0
5	1031
12	1031
17	1022
2	117
0	135
9	785
11	69
3	85
3	15
0	0
0	3
0	0
0	0
0	2
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	343
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
2	2
0	0
0	0
0	0
0	0
5	25
0	0
0	0
0	809
0	840
7	761
0	355
1	153
1	207
0	131
1	0
4	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	107
0	97
2	107
0	8
0	20
0	35
0	10
26	44
0	30
0	395
0	0
0	0
0	0
