UniqueCount	AmbigCount
9	487
0	0
2	14
1	4
0	0
0	0
0	0
0	1
1	950
0	0
15	17
1	113
0	0
7	16
0	0
0	0
0	3
1	0
0	0
0	5
6	11
0	68
0	0
0	0
1	8
0	0
0	68
0	0
0	0
0	0
0	0
1	37
0	0
0	2
0	1360
0	43
0	0
0	8741
0	0
0	365
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	2178
0	2178
17	1265
22	0
2	68
1	153
7	680
10	785
14	186
4	135
0	74
8	113
3	0
0	0
0	0
2	2
0	0
14	989
17	19
0	0
0	24
3933	1060
5	635
11	625
1	85
702	412
2	132
7	790
0	0
0	0
2	19087
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	2
0	1
0	0
0	0
0	0
0	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	1360
0	8828
0	0
0	0
0	0
0	38014
0	0
0	5
0	0
8	373
0	0
0	0
0	162
0	0
25	412
0	183
1	359
13	504
5	3
0	3
0	0
0	4
0	0
0	14
0	0
0	2244
3	11160
6	9199
9	4166
0	9660
4	6890
96	76
0	76
0	0
0	0
0	142
0	134
0	119
0	127
0	119
0	210
0	233
0	205
0	131
0	213
0	210
0	137
0	15
0	33
7	42
0	19
0	34
0	0
0	0
0	0
2	122
1	54
551	160
0	125
23	332
0	35
2	0
221	1044
1	1021
8	882
2	740
0	870
0	724
0	411
3	39
0	6
1	39
1	14
1	75
0	58
4	813
0	253
39	813
2	121
3	61
36	85
0	55
0	0
0	367
0	0
0	0
0	0
1	0
0	0
3	3
0	0
0	3
0	2
0	0
0	0
0	7
0	357
0	9
0	0
1	44
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	23
0	0
0	59
0	1096
2	1096
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1	3518
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	289
0	0
0	0
0	0
0	0
0	0
0	0
9	99
0	0
0	1156
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	0
0	158
1	27
222	5090
0	5096
2	1010
1	1034
1	347
0	0
0	0
0	0
0	0
1	5
0	5
0	1
0	1
0	0
0	0
0	0
1	0
562	22
0	22
0	0
0	0
5	18
3	18
1	132
0	1
0	1
0	0
2	1
0	0
0	3
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1201
1	179
0	16
0	0
0	2
0	2
0	2
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1283	798
2	798
0	432
0	0
0	23
0	0
0	0
46	933
0	0
2	1082
156	1733
0	295
0	1192
0	688
1	669
1	669
144	68
3	68
0	1
0	1
0	137
0	360
0	370
0	360
1	245
17	363
0	31
0	143
9	46
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2833
0	26876
0	5288
0	5464
0	45015
0	58510
0	59059
0	48773
1	1688
1	287
0	241
91	1869
4	245
2	240
0	0
0	3
0	8
0	162
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	273
0	0
0	0
0	579
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	918
0	0
3	68
0	0
0	0
0	0
0	40
1	1
9	13
10	171
0	0
0	0
0	0
4	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	53
0	339
0	0
2	24
0	0
0	0
0	0
0	0
0	0
0	0
1	4862
0	0
0	241
0	0
1	1
0	0
0	203
0	0
0	2946
0	2946
1	1415
10	82
8	37
4	426
9	413
0	378
4	52
1	23
6	260
2	203
1	27
3	1
8	0
15	13
79	16906
233	12154
67	918
10	17593
0	17592
52	16304
0	154
0	0
0	0
0	2
0	1
0	2
0	0
0	0
0	1
0	2
6	6
0	1
0	1
1	0
0	0
2	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	255
0	0
0	0
0	0
0	0
1	0
0	1
0	23
0	0
0	0
1	3669
0	0
0	0
0	10
0	1
0	0
4	26
0	0
0	0
0	0
17	1970
0	204
0	6
0	0
0	0
0	0
0	0
0	0
0	42
0	0
1047	369
12	552
13	92
1	532
9	0
0	0
2	2
0	2
0	0
0	1
0	7
1	21
0	212
1	208
0	16
1	23
0	206
1	143
0	22
1	131
26	9
0	9
0	4
5	0
0	1
0	635
0	693
0	98
0	81
1	107
0	76
0	50
890	150
1	31
0	601
0	497
0	358
0	554
1	26
7	175
3	27
10	0
161	14245
0	1777
0	250
1	249
0	961
0	14665
0	15031
0	14778
0	148
6	107
8	118
19	1421
20	1659
0	14886
7	246
3	88
12	4007
0	7905
1	380
0	1101
0	1030
32	1
1	0
0	0
37	592
0	0
5	65
27	157
2	198
0	0
0	563
0	0
1	0
67	50
132	74
0	0
80	1694
35	1372
3	86
687	871
14	188
0	407
3	605
0	528
0	125
0	555
0	26
8	1
58	72
0	15
0	12
8	192
7	56
1	1
10	394
0	20
0	20
0	20
0	20
1	20
1	0
0	2
0	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	236
0	123
0	55
5	275
20	184
5	72
1	183
0	0
0	0
0	7
46	51
0	9915
0	9972
21	1372
1	1069
0	1086
3	491
0	455
0	367
51	0
156	1463
5323	1522
11	403
0	279
0	0
0	196
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
809	809
48	696
0	132
4	1
14	8
582	5011
8	2518
63	4933
5	347
0	468
0	1260
0	44
9	1689
0	480
0	304
2	91
0	0
132	52
8	40
0	64
0	7
1	5
0	57
3	96
0	144
0	140
0	153
0	198
10	184
9	421
0	180
0	2
1	13
0	11
0	0
0	1362
0	1400
0	689
1	694
1	133
1	93
0	37
40	41
0	0
0	0
5	61
0	0
1	61
7	150
80	753
38	1416
0	727
3	706
10	73
0	187
12	296
646	182
0	153
2	0
0	15
0	1250
1	1230
11	98
9	31
0	269
0	7
1	288
0	234
0	109
9	28
0	271
0	12
24	228
0	219
1	87
0	35
0	65
2	156
0	21
1	21
0	21
0	21
0	1
0	3
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	589
0	0
1	2314
14	2957
5	1136
17	865
3	401
1	1669
1357	636
14	77
14	338
1	367
0	294
1	111
3	174
0	1
1	1
0	0
0	0
1	70
0	1
0	0
0	0
0	1
0	0
0	0
0	4595
19	4595
11	1415
1	211
6	273
0	297
0	253
0	169
0	0
2	1
9	16
0	2467
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	12
0	0
0	16
397	713
21	16
12	535
0	588
0	681
0	479
0	261
0	528
0	360
0	367
0	360
0	65
0	0
0	0
0	0
3442	45
1	45
26	797
33	904
1	627
0	578
1	866
1	203
11	526
0	2744
7	2770
2	853
0	580
1	69
0	82
5	54
7	36
11	92
2	70
0	0
0	0
0	0
0	0
0	4
0	0
2	60
0	56
0	50
0	57
2	50
22	76
0	78
0	51
11	11
3	2
0	14
34	17
3	15
0	17
0	344
0	443
13	14
8	236
14	138
4	810
21	643
0	85
49	72
1	601
0	642
0	191
0	0
0	108
0	0
0	0
0	0
0	0
237	1240
56	1589
1	1198
94	1168
1	403
15	894
0	589
0	14
345	5070
24	4859
5	218
0	509
0	599
66	494
9	464
0	77
0	22
1	36
7	42
0	32
1	14
0	36
0	23
3	8
4	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	514
0	514
0	0
0	941
0	0
0	0
48	950
0	46
0	403
0	748
37	0
0	0
5	77
0	0
0	0
1	0
0	0
0	0
0	698
59	7568
2	6737
11	6860
12	6955
0	4529
1	4124
9	135
0	7
0	51
4	48
2	6
0	0
0	6
0	6
8	923
0	923
3	563
0	205
116	806
6	0
1701	2022
8	1047
14	97
4	460
1	0
0	6
344	48
8	51
0	0
0	0
0	0
0	0
0	0
0	0
5	2774
0	2788
2	37
0	578
0	2200
0	2143
0	2078
0	2290
0	2242
0	128
0	56
2	26
0	203
0	147
0	339
11	26
9	159
0	148
0	0
0	1
0	6
0	6
0	0
0	0
1	0
0	65
2	68
0	3
5	2253
42	135
8	514
734	485
2	123
11	0
0	0
0	0
0	49
0	0
0	49
0	1
0	1
0	1
0	2
0	2
2	3
81	33
2	20
0	13
1	13
0	0
0	0
1288	1368
0	2
0	89
30	1277
1	2
621	267
3	255
4	12
2	0
4	169
0	1
0	268
0	265
6	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	367
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	587
14	328
37	387
17	134
0	264
0	380
8	153
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1766
2	1781
25	172
0	234
0	35
0	264
3	246
0	104
1	0
8	1
521	0
0	0
0	0
0	0
3	5162
0	0
1	19
0	0
0	0
0	0
0	7
0	28
0	1
0	8
47	26
0	4
0	10
0	11
12	33
3	0
4	0
1	0
3	0
6	0
9	0
121	1925
1	1685
4	813
1	691
0	254
3	176
0	149
4	133
6	8
0	1156
0	0
0	0
0	2
3	0
0	104
1	2926
11	676
0	598
0	2951
0	1906
0	1833
0	436
1	957
11	253
0	1
2	0
3	1
0	0
12	4
0	4
0	317
0	295
0	280
0	304
0	258
0	294
2	268
0	86
0	84
0	53
0	92
0	79
0	90
0	114
0	137
6	526
0	510
0	451
1	314
0	127
1	40
1	25
3	438
6	16
7	446
2	12
10	10
6	426
0	426
0	47
1	32
1	90
0	86
2	13
0	0
0	0
0	0
2	7
0	1473
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2686
0	0
0	2
0	0
0	88
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
1	848
19	834
1	94
0	94
1	601
2	32
26	475
3	180
0	126
1	207
1	6012
0	0
0	236
0	0
70	29
4	29
0	9
0	6
0	8
0	7
0	9
0	6
0	7
1	454
0	26
0	0
0	0
0	0
0	0
0	74
0	0
0	1
0	1
0	0
3	146
0	0
0	1
0	0
0	9722
0	3
0	0
0	0
0	0
0	0
1082	940
5	841
0	159
0	124
6	0
0	0
0	57
0	74
3	42
0	674
0	0
0	0
0	0
0	0
3	16557
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	38
0	38
0	0
0	0
0	0
0	0
4	799
0	0
0	0
0	0
0	0
1	0
2	1
0	0
0	0
0	1
0	0
0	0
1	25
0	0
0	0
1	0
0	0
12	0
0	0
0	0
77	5698
0	5237
0	6935
499	6730
0	6540
3	3239
1	2372
51	2419
15	475
56	1331
3	0
12	7
0	1
0	5
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	23
0	4
0	0
0	0
0	0
0	1
0	0
0	1449
0	9
0	9
0	0
0	1
0	2749
0	3328
2	0
0	3480
0	4901
0	3308
14	4815
0	698
0	3267
2	144
1	937
1	4486
8	236
0	2363
2	1015
0	0
404	2201
0	1262
0	234
3	18
1	30
0	182
7	3006
21	2233
10	2187
0	229
0	368
1	564
17	121
23	287
151	189
7	326
5	206
0	0
0	0
6	1564
42	1595
0	653
1	214
0	129
4	1088
3	842
0	0
0	0
0	3606
1	317
0	309
1	214
4	147
1	167
23	276
0	166
1	83
27	242
9	150
0	131
3	28
0	81
0	13
1	54
0	0
0	0
133	288
0	102
3	45
0	27
0	28
0	21
9	159
0	286
0	116
35	291
0	14
0	55
1	29
3	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
78	159
0	155
6	32
2	23
0	13
0	11
1	6
2	2
2	4
3	94
712	168
1	183
0	109
0	96
1	24
49	42
4	96
1	102
3	62
7	2013
0	1
0	1
2	2419
15	988
2	881
3	429
2	34
0	314
0	0
0	0
0	18
0	2
0	0
0	66
4303	1130
102	152
5	978
0	43
0	14
0	14
0	0
0	1
0	0
0	0
0	0
0	0
2	129
0	52
0	0
0	1
0	1
0	0
0	0
545	191
2	34
0	49
0	0
1127	129
0	129
7	0
1	9
21	12
0	2
86	1829
26	3321
0	3321
110	228
0	1151
10	554
0	116
6	16
7	82
3	553
0	257
0	253
4	396
0	250
0	145
0	0
0	66
9	0
0	0
6	0
4490	5183
0	2549
118	678
221	2816
0	554
0	726
5	647
0	342
2	25
1	294
377	341
19	23
14	47
8	665
1996	4700
41	1745
0	1133
242	1861
18	821
0	462
0	404
0	793
0	1524
5	1486
0	420
0	569
1	369
1	93
9	0
0	499
3	13
0	9
0	10
0	4
0	0
1	0
0	0
0	0
303	0
1	0
1	2
0	2
0	2
0	1
0	2
0	0
0	2028
0	290
0	0
87	7
0	1
3	6285
0	4512
0	0
0	2
0	0
0	0
0	0
0	0
0	1519
0	0
0	0
1	79
2	79
0	71
0	2
0	0
0	1
0	1
0	1
0	1
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	4
17	12
0	9
0	3
0	6
1	1
337	68
10	17
0	16
0	244
9	143
0	162
1	44
0	62
0	94
1	28
0	54
0	76
2	72
206	134
24	477
0	0
0	0
0	0
3	28
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
1	208
1	270
2	261
4	820
0	51
7	68
0	37
9	68
17	11
2	79
23	74
280	880
22	212
0	0
0	285
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
88	466
2692	4021
0	1624
0	3527
0	2900
4	1449
6	223
14	312
130	609
22	1272
0	1260
2	1071
41	200
0	420
0	356
76	845
0	207
2	175
4	313
0	337
3	277
0	68
3	229
1	126
10	124
1	116
7	8
16	613
0	376
0	158
0	133
0	467
0	133
25	265
0	71
280	511
1	383
0	44
0	70
2	67
0	0
0	0
0	0
0	11
232	236
0	222
0	175
0	103
0	6
0	8
0	7
3	108
0	6
732	152
0	0
0	0
0	1336
0	520
0	3
0	3
0	0
0	0
0	0
0	220
2	212
0	107
0	0
2	67
0	539
0	152
0	27
0	39
0	51
0	458
1212	2534
67	252
63	47
0	827
65	648
0	199
0	3
130	3469
3	3206
12	3344
2	3081
128	218
0	0
720	628
0	543
13	117
0	2
0	63
0	63
0	60
6	81
8	167
2	403
0	434
0	450
0	76
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	157
9	157
0	136
0	64
1	34
0	45
0	27
0	330
0	330
0	0
0	0
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	19
0	0
168	1143
1	1073
6	749
0	58
5	10
0	2
3	2
0	126
0	0
0	0
0	0
0	0
0	0
1383	0
34	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	207
791	1032
0	612
9	396
0	0
24	41
0	0
0	224
0	1471
3	189
2	217
5	169
126	2106
0	197
0	385
0	272
0	589
1	412
0	545
1	284
0	503
0	483
0	0
0	0
0	0
1	0
7	0
2990	63
1	43
11	60
5	0
0	0
1248	152
0	57
1	0
7	35
2	0
0	95
0	12
0	12
0	0
0	671
0	0
100	1572
0	592
5	592
12	38
3	11
0	169
0	161
2	52
2	110
2	122
2	13
16	23
129	406
0	93
0	93
0	82
10	32
0	15
0	3619
804	506
24	33
0	50
5	0
0	266
0	233
0	329
2	16
0	43
1	145
0	0
2	393
0	2742
0	2632
0	0
3	311
0	58
1	245
0	222
0	20
0	12
0	69
0	8
0	74
0	23
0	45
0	41
415	117
0	41
0	114
2	113
0	13
2	9
21	318
0	32
0	478
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	17688
4	9
0	0
0	0
1	0
0	0
0	0
0	0
0	1099
0	0
0	0
0	0
0	0
1	0
0	0
3	4438
0	1
0	0
3	0
0	2
0	795
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	1
0	0
0	3
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2685
0	0
0	6520
9	892
10	4412
1	4413
5	2809
870	2807
27	4274
5	4275
0	0
44	0
1	1
0	1
1	345
0	2360
2	2345
0	2343
0	219
10	22
0	0
0	0
0	0
0	6
2	4
0	0
6	6
11	206
0	184
0	126
81	360
8	267
7	2699
6	482
0	309
0	2603
0	449
5	75
18	1359
15	1158
0	321
1	348
0	158
7	47
0	0
37	5737
0	3239
0	4439
0	1355
0	4739
0	4748
19	1277
0	2344
8	2244
0	10
0	0
0	0
2	3
0	0
0	0
0	213
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1308
1	15
0	27
1	15
0	5
1	21
0	27
0	4
0	23
2	0
0	4
3	0
0	3
0	0
0	0
0	0
1	0
0	0
5	0
27	604
41	288
0	613
0	170
4	59
0	48
2	0
0	0
0	0
0	0
1331	166
9	166
0	78
0	0
6	0
3	1232
0	0
0	0
0	0
1	373
2	306
5	77
0	288
0	1191
536	1251
3	248
7	310
0	338
29	2
11	8
3	314
13	314
0	62
0	39
0	0
0	0
18	45
0	38
0	43
0	9
3	59
0	438
0	160
2	52
0	413
163	114
3	105
0	51
8	1218
1719	1002
0	555
20	376
1	19
0	0
0	0
0	7629
0	0
0	0
0	0
1	5
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
7	2
2	2
0	2
502	8532
0	8509
0	2561
0	2361
0	1709
0	993
0	16
4	226
0	488
4	336
6	284
9	225
774	1205
46	219
25	458
0	21
0	1232
1	84
0	0
0	0
0	0
0	0
0	0
0	66
0	0
0	3
0	0
0	151
0	0
0	0
0	0
0	17
0	26
0	2
0	7
0	7
0	0
0	0
0	5
0	5
0	1
0	0
0	0
0	0
0	1
0	5
0	5
0	0
0	0
0	4
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	99
52	1621
1	1611
0	1622
0	521
8	274
0	269
2	85
1	63
7	63
30	20
14	0
22	6
5	0
10	0
15	0
5	17
0	17
6	13
2390	904
0	904
0	2560
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3596
0	0
2	440
42	440
0	406
1	97
0	155
4	45
0	0
0	0
0	0
0	0
1	6
0	0
0	0
0	0
0	241
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	0
0	0
0	2
126	36
0	36
0	28
0	24
0	22
0	21
0	6
0	3
1	4
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
834	3
4	0
0	97
0	1
0	0
0	0
0	20
0	0
0	3
1496	1507
1	104
0	171
5	1507
0	348
0	317
1	40871
0	39400
0	38865
0	40630
0	40092
1	40466
18	40335
50	19832
17	2021
0	7163
0	3790
34	1849
77	10266
1	1276
0	4431
21	3986
0	1979
10	291
0	336
1	1
0	1
0	137
0	1163
0	0
0	2
0	1
0	1
0	1
0	1
0	2
0	2
0	1
0	0
0	1
0	1
0	2
0	2
0	575
0	575
0	0
0	0
20	0
0	0
0	1350
0	1744
3	0
749	0
1	6
27	209
0	38
0	37
0	14
0	213
0	93
0	286
2	214
0	0
0	0
1268	0
41	3
3	1480
0	166
3	260
2	559
0	696
0	1120
0	1358
2	1295
13	1019
2	191
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1026	6357
22	6082
1	1941
3	852
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	59
7	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12354
0	12256
2	12421
0	3573
0	6574
0	6461
22	6313
4	6414
0	357
2	475
0	475
4	276
0	647
14	563
4	515
0	559
0	357
2	235
0	352
12	98
0	360
0	242
0	38
434	1749
111	1749
0	179
61	907
0	0
1	112
1	112
0	0
0	1
1	15
2330	16972
1081	16698
7	16111
4	0
129	2720
86	2009
11	2720
0	703
12	895
6	197
0	68
69	200
0	138
13	113
0	114
0	198
1	142
0	26
0	2
7	0
21	5296
86	4705
16	5082
244	5477
13	352
5	723
0	573
5	577
0	69
0	148
7	27
0	2
0	2
0	2
0	2
0	0
2	65
0	103
0	105
0	92
0	23
1	6
0	4
0	25
0	6
0	12
0	11
12	2700
20	2603
2	306
0	0
2	0
0	0
0	0
0	0
390	731
0	732
0	254
17	651
3	24
0	15
0	8
6	934
1180	410
1	328
1	106
0	122
0	122
0	122
0	0
0	3
0	3
4	1271
0	3
0	3
0	1
0	6
7	682
14	672
1	630
1	638
0	590
0	111
0	110
1	25
0	0
6	324
11	333
2	332
0	67
0	330
0	346
3	335
6	81
0	112
0	61
2	17
0	53
3	38
7	13
0	30
1	28
0	23
0	3
0	26
0	2
0	3
0	18
0	16
18	946
0	49
0	22
0	36
0	401
0	78
0	39
11	23
5	615
13	326
0	69
35	39
1	10
1	29
0	60
0	0
0	0
0	0
0	0
0	0
1	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
2	0
0	0
8	1
167	0
0	1
0	1
11	2251
112	2166
4	1542
1	2250
11	321
5	150
3	536
2	391
21	30
2	3016
1	3171
5	2902
3	323
1	2800
8	171
5	74
0	19
0	234
4	363
10	386
0	387
0	121
0	63
0	195
2	199
0	252
32	485
3	484
0	51
4	363
0	94
3	143
0	1259
1	1637
25	1633
10	1601
1	1606
36	1657
0	1640
2	321
10	230
4	101
0	64
43	137
0	191
10	618
3	643
13	646
2	618
0	222
20	75
0	9
20	293
6	138
0	193
0	120
0	140
0	150
3	20
3	40
9	10
0	34
26	38
0	1
7	1016
7	207
0	427
0	887
10	362
0	830
0	469
0	441
0	341
0	243
0	177
2	233
6	102
0	278
0	281
42	224
3	4581
1	4453
0	3320
1	2684
31	1703
1	1146
2	999
0	878
0	0
0	0
0	0
0	0
48	206
0	75
0	85
0	197
0	203
0	96
0	190
0	22
0	18
0	0
4	7
1	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	994
0	994
34	956
0	975
3	995
1	336
16	561
0	370
0	572
1	460
0	115
0	85
0	102
1	69
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	72
0	0
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	72
18	30
0	38
0	42
0	32
0	2
0	0
18	1026
1	1076
0	220
1	364
1	463
1	406
0	353
1	439
13	159
2	429
5	301
5	387
29	303
0	0
0	0
2	0
23	1370
9	1369
23	1208
4	1192
0	118
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	118
0	23
3	113
0	14
0	0
0	0
17	1241
20	1241
9	1225
0	154
1	153
4	942
9	124
1	119
10	13
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	525
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	4
0	0
0	0
0	0
0	0
21	43
0	0
0	0
0	1634
2	1718
11	1537
0	756
0	326
0	440
1	288
0	1
8	0
0	9
